Trạng thái hóa đơn,Loại hóa đơn,Số hóa đơn,Ngày hóa đơn,Mã số thuế người bán,Công ty,Địa chỉ,Link tra cứu hóa đơn,Id của hóa đơn,STT dòng hàng,Tên hàng hóa,Mã hàng hóa,Đơn vị tính,Số lượng,Đơn giá chưa thuế,Thuế suất GTGT
VALID,VALID,00000329,2026-02-24T07:00:00Z,0107512970,CÔNG TY CỔ PHẦN CÔNG NGHỆ Y TẾ VIỆT ĐỨC,"Tầng 5, tòa nhà 29T1, Hoàng Đạo Thúy, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/b529a7f8-b21c-402a-9e78-bc5e54e97fe5/pdf/blob,b529a7f8-b21c-402a-9e78-bc5e54e97fe5,1,"[A32081]; Bóng nong mạch vành áp lực cao, cho tổn thương canxi hóa cao ; Hãng/nước sản xuất: OrbusNeich Medical B.V./Hà Lan",A32081,Cái,13.0,7523809.5238,5.0
VALID,VALID,00000329,2026-02-24T07:00:00Z,0107512970,CÔNG TY CỔ PHẦN CÔNG NGHỆ Y TẾ VIỆT ĐỨC,"Tầng 5, tòa nhà 29T1, Hoàng Đạo Thúy, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/b529a7f8-b21c-402a-9e78-bc5e54e97fe5/pdf/blob,b529a7f8-b21c-402a-9e78-bc5e54e97fe5,2,"[A31011]; Bóng nong mạch vành áp lực thường có khả năng tăng lực đẩy, chống xoắn các cỡ ; Hãng/nước sản xuất: OrbusNeich Medical B.V./Hà Lan",A31011,Cái,13.0,7523809.5238,5.0
VALID,VALID,00000329,2026-02-24T07:00:00Z,0107512970,CÔNG TY CỔ PHẦN CÔNG NGHỆ Y TẾ VIỆT ĐỨC,"Tầng 5, tòa nhà 29T1, Hoàng Đạo Thúy, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/b529a7f8-b21c-402a-9e78-bc5e54e97fe5/pdf/blob,b529a7f8-b21c-402a-9e78-bc5e54e97fe5,3,[A32101]; Bóng nong mạch vành dây dẫn kép; Hãng/nước sản xuất: OrbusNeich Medical B.V./Hà Lan,A32101,Cái,3.0,9523809.5238,5.0
VALID,VALID,00000328,2026-02-24T07:00:00Z,0107512970,CÔNG TY CỔ PHẦN CÔNG NGHỆ Y TẾ VIỆT ĐỨC,"Tầng 5, tòa nhà 29T1, Hoàng Đạo Thúy, Phường Yên Hoà, Thành phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/4e1f0046-9fc4-4a65-b1e5-39e1090b005d/pdf/blob,4e1f0046-9fc4-4a65-b1e5-39e1090b005d,1,[A22061]; Khung giá đỡ (stent) động mạch vành sinh học phủ thuốc điều trị kép các cỡ ; Hãng/nước sản xuất: OrbusNeich Medical B.V./Hà Lan,A22061,Cái,15.0,39500000.0,0
VALID,VALID,00000327,2026-02-24T07:00:00Z,0105290017,CÔNG TY TNHH VẬT TƯ VÀ TRANG THIẾT BỊ Y TẾ HÀ THÀNH,"Số 40, Ngõ 25 đường Vạn Phúc, Phường Hà Đông, Thành Phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/0f760b9c-6ca7-4b63-9930-4ee65e5be4f1/pdf/blob,0f760b9c-6ca7-4b63-9930-4ee65e5be4f1,2,(A21051); Bộ stent graft điều trị phình động mạch chủ bụng; Hãng sản xuất: Medtronic Ireland; Nước sản xuất: Ireland,A21051,Bộ,1.0,328000000.0,0
VALID,VALID,00000327,2026-02-24T07:00:00Z,0105290017,CÔNG TY TNHH VẬT TƯ VÀ TRANG THIẾT BỊ Y TẾ HÀ THÀNH,"Số 40, Ngõ 25 đường Vạn Phúc, Phường Hà Đông, Thành Phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/0f760b9c-6ca7-4b63-9930-4ee65e5be4f1/pdf/blob,0f760b9c-6ca7-4b63-9930-4ee65e5be4f1,1,"(A21041); Bộ stent graft cho động mạch chủ ngực phủ ái nước, kèm phụ kiện; Hãng sản xuất: Medtronic Ireland; Nước sản xuất: Ireland",A21041,Bộ,3.0,278000000.0,0
VALID,VALID,00000327,2026-02-24T07:00:00Z,0105290017,CÔNG TY TNHH VẬT TƯ VÀ TRANG THIẾT BỊ Y TẾ HÀ THÀNH,"Số 40, Ngõ 25 đường Vạn Phúc, Phường Hà Đông, Thành Phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/0f760b9c-6ca7-4b63-9930-4ee65e5be4f1/pdf/blob,0f760b9c-6ca7-4b63-9930-4ee65e5be4f1,3,(A21071); Stent Graft bổ sung cho điều trị phình động mạch chủ các loại; Hãng sản xuất: Medtronic Ireland; Nước sản xuất: Ireland,A21071,Cái,2.0,78000000.0,0
VALID,VALID,00000387,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/9169495d-5daf-4adc-a78c-2a77670bce12/pdf/blob,9169495d-5daf-4adc-a78c-2a77670bce12,4,"[A24021.1] Khung giá đỡ (stent) mạch não đổi hướng dòng chảy (Giá đỡ mạch máu não Pipeline Flex with Shield); - Hãng sản xuất: Micro Therapeutics, Inc. dba ev3 Neurovascular; - Xuất xứ: Mỹ",A24021.1,Cái,1.0,88000000.0,0
VALID,VALID,00000387,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/9169495d-5daf-4adc-a78c-2a77670bce12/pdf/blob,9169495d-5daf-4adc-a78c-2a77670bce12,6,"[A27081] Khung giá đỡ (stent) mạch cảnh (Khung giá đỡ mạch cảnh Protégé RX); - Hãng sản xuất: Medtronic, Inc.; - Xuất xứ: Mỹ",A27081,Cái,23.0,26500000.0,0
VALID,VALID,00000387,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/9169495d-5daf-4adc-a78c-2a77670bce12/pdf/blob,9169495d-5daf-4adc-a78c-2a77670bce12,7,"[A22121 ] Khung giá đỡ (Stent) mạch vành phủ thuốc Sirolimus, polymer tự tiêu đầu xa phủ ái nước (Ultimaster Nagomi Sirolimus Eluting Coronary Stent System); - Hãng sản xuất: Ashitaka Factory of Terumo; - Xuất xứ: Nhật Bản",A22121,Cái,2.0,42000000.0,0
VALID,VALID,00000387,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/9169495d-5daf-4adc-a78c-2a77670bce12/pdf/blob,9169495d-5daf-4adc-a78c-2a77670bce12,2,[A41631] Coil nút mạch não loại không phủ gel mềm (Cuộn nút mạch não Axium Prime); - Hãng sản xuất: Medtronic Mexico S de R.L de CV; - Xuất xứ: Mexico,A41631,Cái,62.0,11600000.0,0
VALID,VALID,00000387,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/9169495d-5daf-4adc-a78c-2a77670bce12/pdf/blob,9169495d-5daf-4adc-a78c-2a77670bce12,5,"[A27161] Stent mạch ngoại vi loại tự bung (Khung giá đỡ mạch ngoại biên Everflex Entrust); - Hãng sản xuất: Medtronic, Inc.; - Xuất xứ: Mỹ",A27161,Cái,2.0,28500000.0,0
VALID,VALID,00000387,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/9169495d-5daf-4adc-a78c-2a77670bce12/pdf/blob,9169495d-5daf-4adc-a78c-2a77670bce12,1,"[A02021] Dụng cụ đóng mạch máu cơ chế kép, có nút collagen (Angio-Seal VIP); - Hãng sản xuất: Terumo Puerto Rico LLC; - Xuất xứ: Mỹ",A02021,Cái,65.0,6800000.0,0
VALID,VALID,00000387,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/9169495d-5daf-4adc-a78c-2a77670bce12/pdf/blob,9169495d-5daf-4adc-a78c-2a77670bce12,3,"[A24021] Khung giá đỡ (stent) mạch não đổi hướng dòng chảy (Giá đỡ mạch máu não Pipeline Flex with Shield); - Hãng sản xuất: Micro Therapeutics, Inc. dba ev3 Neurovascular; - Xuất xứ: Mỹ",A24021,Cái,13.0,176000000.0,0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,2,"[A71351] Catheter (ống thông) chụp động mạch vành thất trái (Radifocus Optitorque Angiographic Catheter (Angled Pigtail/ Straight Pigtail)); - Hãng sản xuất: Terumo Vietnam Co., Ltd.; - Nước sản xuất: Việt Nam",A71351,Cái,12.0,500000.0,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,14,[ A01981] Dụng cụ bảo vệ ngoại vi (Dụng cụ bảo vệ mạch ngoại biên SpiderFX); - Hãng sản xuất: EV3 Inc ; - Nước sản xuất: Mỹ,A01981,Cái,6.0,24761904.76,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,4,[A71381] Catheter (ống thông) dạng ái nước (Radifocus Glidecath Radifocus Glidecath (Mani) Radifocus Glidecath (Yashiro Type)); - Hãng sản xuất: Ashitaka Factory of Terumo Corporation; - Nước sản xuất: Nhật Bản,A71381,Cái,83.0,900000.0,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,13,[A35021] Bóng nong mạch ngoại biên phủ thuốc tác dụng lâu dài (Bóng nong ngoại biên phủ thuốc Inpact Admiral); - Hãng sản xuất: Medtronic Ireland ; - Nước sản xuất: Ireland,A35021,Cái,19.0,25714285.74,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,1,"[A71301] Catheter (ống thông) chẩn đoán đầu mềm, nhiều lớp (Radifocus Optitorque Angiographic Catheter (Multipurpose); Radifocus Optitorque Angiographic Catheter (Judkins Left/ Judkins Right/ Amplatz Left) Radifocus Optitorque Angiographic Catheter (Tiger) Radifocus Optitorque Angiographic Catheter (BLK); Radifocus Optitorque Angiographic Catheter (Cobra/ Simmons/ Vertebral)); - Hãng sản xuất: Terumo Vietnam Co., Ltd.; - Nước sản xuất: Việt Nam",A71301,Cái,125.0,480952.38,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,9,[A72811] Ống thông cho can thiệp mạch thần kinh (Ống thông can thiệp mạch thần kinh Phenom); - Hãng sản xuất: Medtronic Mexico S de R.L de CV; - Nước sản xuất: Mexico,A72811,Cái,14.0,17142857.14,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,15,"[A72861] Ống thông hỗ trợ can thiệp mạch ngoại vi (Ống thông hỗ trợ can thiệp mạch ngoại biên TrailBlazer Catheter); - Hãng sản xuất: Medtronic, Inc.; - Nước sản xuất: Mỹ",A72861,Cái,2.0,4190476.19,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,8,"[A02081] Dụng cụ mở đường vào động mạch đùi (RADIFOCUS Introducer II (A kit); RADIFOCUS Introducer II (Long sheath - A kit)); - Hãng sản xuất: Terumo Vietnam Co., Ltd.; - Nước sản xuất: Việt Nam",A02081,Cái,356.0,493333.33,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,12,[A33041] Bóng nong mạch ngoại vi cỡ lớn tương thích dây dẫn 0.018 inch (Bóng nong mạch ngoại biên Pacific Plus); - Hãng sản xuất: Medtronic Mexico S de R.L de CV; - Nước sản xuất: Mexico,A33041,Cái,19.0,7619047.61,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,7,[A02111] Dụng cụ mở đường vào động mạch quay (RADIFOCUS Introducer II (M Coat)); - Hãng sản xuất: Ashitaka Factory of Terumo Corporation; - Nước sản xuất: Nhật Bản,A02111,Cái,40.0,657142.85,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,6,"[ A01821] Dây dẫn đường catheter dài 260cm (Radifocus Guide Wire M (260cm)); - Hãng sản xuất: Terumo Vietnam Co., Ltd.; - Nước sản xuất: Việt Nam",A01821,Cái,150.0,559047.62,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,5,"[A01811] Dây dẫn đường catheter dài 150cm (Radifocus Guide Wire M (150cm)); - Hãng sản xuất: Terumo Vietnam Co., Ltd.; - Nước sản xuất: Việt Nam",A01811,Cái,402.0,495238.09,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,10,"[A72881] Ống thông hút huyết khối dạng coil dệt (Ống thông hút huyết khối REACT); - Hãng sản xuất: Micro Therapeutics, Inc. dba ev3 Neurovascular; - Nước sản xuất: Mỹ",A72881,Cái,10.0,27076190.47,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,11,"[A33051] Bóng nong mạch ngoại vi cỡ lớn tương thích dây dẫn 0.035 inch (Bóng nong mạch ngoại biên EverCross); - Hãng sản xuất: Medtronic, Inc.; - Nước sản xuất: Mỹ",A33051,Cái,26.0,6666666.66,5.0
VALID,VALID,00000388,2026-02-24T07:00:00Z,0104639390,CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ VNT,"Phòng 2305, Tầng 23, Tòa nhà Vinaconex Diamond, Số 459C Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, Việt Nam.",https://portal.ubot.vn/api/invoices/3e4124b4-b7a4-494e-9242-71e584e520a7/pdf/blob,3e4124b4-b7a4-494e-9242-71e584e520a7,3,[A71361] Catheter (ống thông) chụp mạch não và mạch ngoại biên loại ái nước (Radifocus Glidecath Radifocus Glidecath (Mani) Radifocus Glidecath (Yashiro Type)); - Hãng sản xuất: Ashitaka Factory of Terumo Corporation; - Nước sản xuất: Nhật Bản,A71361,Cái,146.0,900000.0,5.0
VALID,VALID,246,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/dbd3ea56-aa3c-4eff-81dc-89852ec897ca/pdf/blob,dbd3ea56-aa3c-4eff-81dc-89852ec897ca,7,[A72911] Ống thông mở đường hỗ trợ can thiệp thần kinh và ngoại biên,A72911,Cái,25.0,13333333.0,5.0
VALID,VALID,246,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/dbd3ea56-aa3c-4eff-81dc-89852ec897ca/pdf/blob,dbd3ea56-aa3c-4eff-81dc-89852ec897ca,3,"[A73301] Vi ống thông nhỏ ái nước, đầu mềm cho can thiệp mạch dị dạng",A73301,Cái,1.0,13333333.0,5.0
VALID,VALID,246,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/dbd3ea56-aa3c-4eff-81dc-89852ec897ca/pdf/blob,dbd3ea56-aa3c-4eff-81dc-89852ec897ca,6,[A02031] Dụng cụ hỗ trợ cắt coil chuyên dụng,A02031,Cái,3.0,3333333.0,5.0
VALID,VALID,246,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/dbd3ea56-aa3c-4eff-81dc-89852ec897ca/pdf/blob,dbd3ea56-aa3c-4eff-81dc-89852ec897ca,1,[A01761] Dây dẫn can thiệp siêu nhỏ ái nước hỗ trợ can thiệp mạch dị dạng và túi phình,A01761,Cái,7.0,7523810.0,5.0
VALID,VALID,246,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/dbd3ea56-aa3c-4eff-81dc-89852ec897ca/pdf/blob,dbd3ea56-aa3c-4eff-81dc-89852ec897ca,2,[A73261] Vi ống thông can thiệp nhỏ kèm dây dẫn có đầu tách rời,A73261,Cái,4.0,23523810.0,5.0
VALID,VALID,246,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/dbd3ea56-aa3c-4eff-81dc-89852ec897ca/pdf/blob,dbd3ea56-aa3c-4eff-81dc-89852ec897ca,4,[A72791] Ống thông can thiệp đầu mềm không gắn bóng các cỡ,A72791,Cái,1.0,9809524.0,5.0
VALID,VALID,247,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/d639a66a-58dc-4ba4-b232-6399ab7d0fdd/pdf/blob,d639a66a-58dc-4ba4-b232-6399ab7d0fdd,3,[A43421] Vòng xoắn kim loại (Coil) gây tắc mạch có sợi bao phủ,A43421,Cái,10.0,6000000.0,0
VALID,VALID,247,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/d639a66a-58dc-4ba4-b232-6399ab7d0fdd/pdf/blob,d639a66a-58dc-4ba4-b232-6399ab7d0fdd,1,"[A01581] Chất tắc mạch dạng lỏng, có tính cản quang",A01581,Cái,4.0,17450000.0,0
VALID,VALID,247,2026-02-24T07:00:00Z,0309380798,CÔNG TY TRÁCH NHIỆM HỮU HẠN SANG THU,"B12.12 Tòa Nhà Central Premium, Số 854-856 Tạ Quang Bửu , Phường Chánh Hưng, Thành phố Hồ Chí Minh, Việt Nam",https://portal.ubot.vn/api/invoices/d639a66a-58dc-4ba4-b232-6399ab7d0fdd/pdf/blob,d639a66a-58dc-4ba4-b232-6399ab7d0fdd,5,"[A43451] Vòng xoắn kim loại (Coil) nút mạch điều trị phình mạch máu ngoại biên, thần kinh loại mềm dạng xoắn",A43451,Cái,3.0,14000000.0,0
VALID,VALID,355,2026-02-24T07:00:00Z,0109438401,CÔNG TY CỔ PHẦN HANMEDIC VIỆT NAM,"Số 4, hẻm 38, ngách 15, ngõ 112 phố Định Công Thượng, Phường Định Công, TP Hà Nội",https://portal.ubot.vn/api/invoices/f8443bff-d855-4008-8eee-e414233ca961/pdf/blob,f8443bff-d855-4008-8eee-e414233ca961,2,"[A33161]. Bóng nong mạch ngoại biên dùng cho can thiệp chậu đùi, tương thích dây dẫn loại 0.035"". Hãng/ nước sản xuất: QualiMed Innovative Medizinprodukte GmbH/Đức",A33161,Cái,1.0,6666666.67,5.0
VALID,VALID,355,2026-02-24T07:00:00Z,0109438401,CÔNG TY CỔ PHẦN HANMEDIC VIỆT NAM,"Số 4, hẻm 38, ngách 15, ngõ 112 phố Định Công Thượng, Phường Định Công, TP Hà Nội",https://portal.ubot.vn/api/invoices/f8443bff-d855-4008-8eee-e414233ca961/pdf/blob,f8443bff-d855-4008-8eee-e414233ca961,1,"[A33151]. Bóng nong mạch ngoại biên dùng cho can thiệp chậu đùi, tương thích dây dẫn loại 0.018"". Hãng/ nước sản xuất: QualiMed Innovative Medizinprodukte GmbH/Đức",A33151,Cái,1.0,6666666.67,5.0
VALID,VALID,00000166,2026-02-24T07:00:00Z,0106215710,CÔNG TY CỔ PHẦN VẬT TƯ VÀ TRANG THIẾT BỊ Y TẾ CƯỜNG AN,"TT3-30 Khu tái định cư, Xã Thanh Trì, Thành Phố Hà Nội, Việt Nam",https://portal.ubot.vn/api/invoices/b114b143-2af1-4aaa-bb8c-4b2e3e4927bf/pdf/blob,b114b143-2af1-4aaa-bb8c-4b2e3e4927bf,1,"[A01602] Clip cầm máu một chiều dùng cho dạ dày. Mã hiệu: ROCC-D-26-195. Hãng sản xuất: Micro-Tech (Nanjing) Co., Ltd. Nước sản xuất: Trung Quốc (Lot: ME250728236. Date: 2028-07-27)",A01602,Cái,500.0,399047.62,5.0
